;CUST_ID;BALANCE;PURCHASES;ONEOFF_PURCHASES;INSTALLMENTS_PURCHASES;CASH_ADVANCE;CASH_ADVANCE_TRX;PURCHASES_TRX;CREDIT_LIMIT;PAYMENTS;MINIMUM_PAYMENTS;PRC_FULL_PAYMENT;BALANCE;PURCHASES;ONEOFF_PURCHASES;PURCHASES_INSTALLMENTS;CASH_ADVANCE;TENURE
;C14802;1300,793883;1282,2;0;1282,2;0;0;12;1200;1407,623536;1230,452069;0;1;1;0;1;0;12
;C15365;528,651164;4978,23;2870,42;2107,81;0;0;60;6000;4465,155013;165,366492;0,916667;1;0,916667;0,833333;0,5;0;12
;C15697;16,727614;128;0;128;0;0;4;5000;363,86862;170,73776;1;0,545455;0,333333;0;0,333333;0;12
;C11824;144,346693;1976,32;859,79;1116,53;0;0;28;4500;1828,116915;166,497851;0,583333;1;1;0,25;0,916667;0;12
;C12748;4644,779013;4820,68;4063,61;757,07;0;0;54;9200;1076,138168;1324,445876;0;1;0,833333;0,75;0,5;0;12
;C15747;2638,45383;0;0;0;262,082802;2;0;2900;642,830286;599,508236;0;1;0;0;0;0,166667;12
;C16449;1033,346718;0;0;0;142,123093;4;0;1500;1682,814334;249,673023;0;0,875;0;0;0;0,375;8
;C18747;3,364738;582,94;0;582,94;0;0;5;2000;28,013889;14,845744;0;0,272727;0,416667;0;0,416667;0;12
;C12811;414,196362;794,53;794,53;0;0;0;9;2000;814,33642;150,284972;0,1;0,909091;0,090909;0,090909;0;0;11
;C16849;915,857804;275,41;275,41;0;0;0;1;1200;1268,395148;181,654924;0,142857;1;0,142857;0,142857;0;0;7
;C11019;2797,233197;2197,21;1101,76;1095,45;1824,823395;2;31;4000;0;;0;1;1;0,25;1;0,083333;12
;C13800;6727,925578;1694,48;1457,48;237;5881,182495;10;14;7000;0;;0;1;0,5;0,5;0,166667;0,333333;6
;C12028;1093,946163;0;0;0;18,482296;1;0;1200;276,73092;283,18296;0;1;0;0;0;0,083333;12
;C18039;1095,984736;374,53;374,53;0;1391,256381;14;8;1200;2351,506776;432,324173;0,083333;1;0,5;0,5;0;0,416667;12
;C13213;9753,114706;10199,63;4585,44;5614,19;113,120409;2;131;15000;8292,65306;2296,958624;0;1;1;0,916667;1;0,166667;12
;C18539;2080,12257;0;0;0;3014,915206;7;0;3000;652,357962;506,798212;0;0,777778;0;0;0;0,222222;9
;C15235;382,870641;2972,92;2479,1;493,82;0;0;18;1200;3753,091608;161,92571;0,8;0,909091;0,75;0,666667;0,416667;0;12
;C15139;6537,852206;2598,51;2422,55;175,96;0;0;26;16000;2209,410409;1385,561503;0;0,909091;0,272727;0,090909;0,272727;0;11
;C15386;690,625555;666,6;0;666,6;0;0;12;6000;1130,376548;170,144183;0;1;1;0;1;0;12
;C17121;1062,485488;0;0;0;1356,070364;2;0;6500;3602,698387;299,351881;0,166667;1;0;0;0;0,166667;12
;C16471;4548,940782;2095,49;1349,33;746,16;826,710558;3;72;6500;1427,071161;1036,041514;0;1;1;0,833333;1;0,166667;12
;C18665;383,881717;274,01;0;274,01;877,521511;3;22;500;1214,797263;359,953614;0,25;1;0,916667;0;0,833333;0,166667;12
;C13823;35,550618;458,15;0;458,15;0;0;22;1000;402,170167;158,977495;0,666667;1;1;0;0,909091;0;11
;C12555;1589,449271;255,75;187;68,75;0;0;5;3500;599,044421;586,693702;0;1;0,333333;0,166667;0,166667;0;12
;C12696;32,821775;644,99;0;644,99;0;0;33;4000;579,016837;75,944094;0,3;1;1;0;1;0;12
;C12703;172,131105;1666,95;0;1666,95;0;0;38;2500;1326,099687;163,00004;0,916667;1;1;0;1;0;12
;C15380;638,163467;1202,72;904,2;298,52;716,190021;3;23;3000;2857,881585;234,745291;0,166667;1;0,833333;0,416667;0,75;0,25;12
;C11677;1044,273707;1463,84;255;1208,84;262,147162;1;22;6700;2624,741492;373,793958;0;1;0,916667;0,416667;0,916667;0,083333;12
;C12513;7593,590618;0;0;0;3843,962731;2;0;8000;1534,809766;2012,365718;0;1;0;0;0;0,083333;12
;C13699;592,171152;;0;0;1058,554385;3;0;1800;216,539488;124,816467;0,142857;1;0;0;0;0,142857;7
;C14291;2224,065672;81,84;81,84;0;1570,966236;12;5;2500;487,001643;968,791469;0;1;0,083333;0,083333;0;0,666667;12
;C18505;4302,771935;0;0;0;5875,404159;5;0;6000;384,040295;1966,521666;0;0,857143;0;0;0;0,142857;7
;C14212;105,069311;1344,87;1344,87;0;0;0;12;1700;1461,200691;176,308343;0,25;1;0,916667;0,916667;0;0;12
;C16927;1038,465061;264,8;0;264,8;0;0;5;1000;418,812352;773,534938;0;1;0,416667;0;0,333333;0;12
;C13978;4564,860642;1701,13;1322,61;378,52;0;0;39;12000;1205,113895;1141,311115;0;1;1;0,916667;0,833333;0;12
;C11293;3850,206279;2434,5;2372,1;62,4;6742,419844;22;22;9000;6120,323572;1803,215713;0;1;0,5;0,333333;0,166667;0,666667;12
;C14251;1077,459774;4342,68;3109,98;1232,7;385,830526;6;33;6900;4105,36943;321,561308;0,083333;1;1;0,833333;0,833333;0,25;12
;C15739;79,222393;994,96;463,2;531,76;0;0;22;3500;612,645199;160,160912;0,9;1;0,916667;0,333333;0,833333;0;12
;C10913;3558,685862;1036,19;1036,19;0;3270,549354;11;6;7300;1616,614478;1100,977131;0;1;0,25;0,25;0;0,5;12
;C15204;1340,671346;0;0;0;244,036318;3;0;1500;514,124193;519,856738;0;1;0;0;0;0,25;12
;C15836;4539,839383;384;209;175;74,101229;1;13;5000;879,549573;2035,107418;0;1;1;0,083333;0,916667;0,083333;12
;C13302;65,207898;350;350;0;0;0;1;8000;369,369235;97,235037;0;0,454545;0,083333;0,083333;0;0;12
;C12886;1016,583226;120;0;120;0;0;9;1000;358,031022;853,500194;0;1;0,5;0;0,5;0;12
;C10062;1879,114033;113;113;0;0;0;2;6500;3509,686561;548,105836;0;0,727273;0,166667;0,166667;0;0;12
;C16656;1928,254972;293,26;293,26;0;830,670122;1;2;2000;496,917889;533,486552;0;0,9;0,1;0,1;0;0,1;10
;C14926;91,705554;1468,1;1468,1;0;0;0;27;3000;1502,962138;110,071016;0,5;1;0,833333;0,833333;0;0;12
;C10242;2229,857287;45,65;45,65;0;0;0;1;2500;542,7463;628,211031;0;1;0,083333;0,083333;0;0;12
;C14754;41,25567;297,4;297,4;0;0;0;5;6000;595,460601;173,255085;0,333333;0,454545;0,25;0,25;0;0;12
;C11711;1039,88038;93,24;0;93,24;5465,141893;5;12;5000;5293,609266;290,479763;0,090909;0,818182;1;0;0,916667;0,416667;12
;C18434;61,21162;280,83;0;280,83;0;0;11;1500;191,386573;159,727823;0;0,909091;0,909091;0;0,909091;0;11
;C11944;210,993146;90,51;90,51;0;0;0;1;6500;1240,766161;230,983088;0;0,818182;0,083333;0,083333;0;0;12
;C10257;9612,21512;319,92;0;319,92;13439,5704;12;12;12000;10993,89211;2501,560923;0;1;1;0;1;0,416667;12
;C18237;59,020085;58,7;0;58,7;0;0;2;1500;160,904963;148,887545;0;0,909091;0,166667;0;0,166667;0;12
;C15869;2447,62454;116,16;26,16;90;729,174169;1;7;7500;525,469962;571,995314;0;1;0,5;0,083333;0,416667;0,083333;12
;C18049;464,578589;0;0;0;502,58572;12;0;500;667,531731;190,628474;0;1;0;0;0;0,583333;12
;C13712;838,594895;258,49;258,49;0;2220,225056;6;2;2000;2670,428981;988,159544;0;0,636364;0,181818;0,181818;0;0,363636;11
;C16782;4616,991666;0;0;0;2810,591083;8;0;5000;584,413797;11203,9623;0;1;0;0;0;0,083333;12
;C10365;36,567901;1098,31;1098,31;0;0;0;1;4800;0;;0;0,090909;0,083333;0,083333;0;0;12
;C17767;348,321822;0;0;0;178,138151;2;0;500;142,741177;195,413588;0;1;0;0;0;0,181818;11
;C14388;1396,800164;210,62;210,62;0;0;0;3;1500;703,616107;442,117237;0;1;0,166667;0,166667;0;0;12
;C16339;2161,715499;0;0;0;2651,876149;4;0;3000;662,354973;411,86658;0;0,875;0;0;0;0,125;8
;C11771;154,439292;1047,94;440;607,94;0;0;17;6000;1032,089965;173,484575;0,333333;1;0,75;0,083333;0,583333;0;12
;C11446;1080,956258;386,78;386,78;0;2208,470306;7;7;2600;3078,374295;402,102876;0,090909;1;0,333333;0,333333;0;0,333333;12
;C10278;2734,66412;560,73;560,73;0;0;0;11;7500;717,798364;670,049653;0;1;0,916667;0,916667;0;0;12
;C11308;6912,431438;1483,9;1483,9;0;4848,111338;4;12;14500;2701,466431;1690,030475;0;1;1;1;0;0,25;12
;C15321;3497,200665;1350,13;519,8;830,33;1938,008846;3;32;4000;1882,437447;1279,813588;0;1;0,666667;0,416667;0,583333;0,166667;12
;C15525;455,452678;1301,25;1301,25;0;0;0;9;1500;472,453467;170,192614;0;0,909091;0,5;0,5;0;0;12
;C15409;894,357857;1164;0;1164;0;0;12;2000;907,603723;270,413449;0;1;1;0;1;0;12
;C11429;1920,231187;167,08;167,08;0;132,902662;2;2;2300;625,532634;472,309554;0;1;0,166667;0,166667;0;0,166667;12
;C18790;11,056609;334,85;0;334,85;0;0;7;3000;524,05706;133,229958;0,833333;0,454545;0,583333;0;0,583333;0;12
;C12190;2508,405988;875,05;509,9;365,15;0;0;29;2600;1261,11301;1209,124265;0;1;1;0,5;1;0;12
;C13526;31,285608;1013;0;1013;0;0;7;4500;1486,232552;43,611906;0;0,636364;0,583333;0;0,416667;0;12
;C13432;2187,00313;0;0;0;892,792807;2;0;3000;460,103356;455,40632;0;0,9;0;0;0;0,1;10
;C12234;2660,420641;0;0;0;382,272435;2;0;5000;846,397004;687,079273;0;1;0;0;0;0,166667;12
;C14732;24,382156;366,6;0;366,6;0;0;12;2000;335,625679;164,248719;1;1;1;0;1;0;12
;C11181;2861,137399;0;0;0;265,06559;1;0;3000;752,365473;786,946437;0;1;0;0;0;0,083333;12
;C13386;3642,140907;3338,1;218,82;3119,28;0;0;32;6000;1793,138722;871,776232;0;1;1;0,166667;1;0;12
;C18233;130,545845;1738,48;631;1107,48;0;0;33;2000;1928,666446;167,893173;0,75;1;1;0,083333;1;0;12
;C17619;33,880019;3421,12;3008,55;412,57;269,61939;2;28;3500;3977,215235;45,434563;1;0,909091;0,916667;0,833333;0,25;0,166667;12
;C16928;98,039262;258,36;0;258,36;0;0;6;1500;146,073798;99,260979;0;1;0,857143;0;0,714286;0;7
;C16389;683,357929;5105,17;2265,11;2840,06;0;0;90;3500;4650,299879;177,946334;0,75;1;1;;0,916667;0;12
;C17489;95,055337;133,45;16,8;116,65;437,390028;1;6;2500;469,271786;160,662631;0,090909;1;0,5;0,083333;0,333333;0,083333;12
;C16712;98,937198;676,31;601,31;75;0;0;17;1050;668,102469;182,798058;0;1;0,833333;0,75;0,083333;0;12
;C14155;3252,763399;230;74;156;4497,284924;5;11;4500;567,149683;953,566574;0;0,833333;0,833333;0,166667;0,666667;0,333333;6
;C12839;3569,826878;3056,06;1994,34;1061,72;0;0;50;8500;2333,314296;899,222632;0;1;1;1;0,833333;0;12
;C16015;1111,811966;0;0;0;2028,487118;7;0;2000;1264,471544;314,661601;0;1;0;0;0;0,583333;12
;C18534;420,348086;3986,24;833,24;3153;0;0;22;1500;3100,021072;202,854078;0,666667;1;1;0,166667;1;0;12
;C12102;2316,11093;86,1;86,1;0;4106,834043;13;1;4500;447,991795;1309,847772;0;0,625;0,125;0,125;0;0,25;8
;C12397;1100,941072;117,32;117,32;0;5573,767921;7;3;1500;4017,742718;273,139411;0,111111;1;0,25;0,25;0;0,5;12
;C10816;835,007085;90,39;90,39;0;1160,459619;1;1;1500;254,561828;152,221816;0;0,75;0,125;0,125;0;0,125;8
;C17431;2323,083307;0;0;0;4750,570325;2;0;6000;3537,546355;512,411472;0,142857;0,888889;0;0;0;0,222222;9
;C18461;3838,460036;230,22;0;230,22;3816,470266;7;9;4000;601,628528;2027,077624;0;1;1;0;0,888889;0,222222;9
;C18555;11,115883;216,36;0;216,36;0;0;12;1000;199,847489;34,928987;0,555556;1;1;0;1;0;12
;C15704;924,170798;1663,77;1663,77;0;3718,276337;11;21;3000;4201,694496;307,53747;0,2;1;0,833333;0,833333;0;0,5;12
;C14638;1541,743608;0;0;0;118,974129;5;0;1600;353,686721;428,150067;0;1;0;0;0;0,333333;12
;C16574;1155,509859;564;564;0;0;0;6;4000;279,047416;295,461365;0;1;0,166667;0,166667;0;0;12
;C11640;343,674421;452,07;452,07;0;522,525877;4;3;1700;51,461732;66,852048;0;0,454545;0,166667;0,166667;0;0,166667;12
;C16108;2968,476388;185,1;185,1;0;5874,584626;10;3;4000;5549,022185;3011,099397;0,166667;1;0,25;0,25;0;0,333333;12
;C17524;1075,032405;0;0;0;134,388107;6;0;1200;585,94084;262,139361;0;1;0;0;0;0,25;12
;C14488;1451,584485;1216,58;561,9;654,68;0;0;12;4000;603,722261;318,083871;0;1;0,666667;0,166667;0,666667;0;12
;C13056;1083,787792;110;110;0;342,027342;7;1;1200;504,434613;438,752592;0;1;0,083333;0,083333;0;0,333333;12
;C12901;750,070967;311,2;311,2;0;0;0;4;1000;544,179931;181,243059;0;1;0,166667;0,166667;0;0;12
;C19167;53,097361;580;0;580;0;0;6;1500;641,303466;52,453011;0,666667;0,833333;1;0;0,833333;0;6
;C10651;537,389322;1704,22;150,5;1553,72;0;0;16;1500;679,888456;160,592311;0,125;0,9;0,9;0,2;0,8;0;10
;C11966;7248,040967;0;0;0;3990,963781;24;0;8500;2645,690806;2530,438744;0;1;0;0;0;0,666667;12
;C16673;55,907108;439,91;0;439,91;0;0;25;6000;449,043148;172,225824;1;1;1;0;1;0;12
;C18628;7,85361;125;0;125;0;0;5;2500;91,786773;43,39952;0;0,363636;0,416667;0;0,333333;0;12
;C15091;906,613422;0;0;0;2222,768202;11;0;3000;1450,04403;229,914965;0,142857;0,888889;0;0;0;0,666667;9
;C10524;80,062693;727,27;727,27;0;0;0;11;20000;822,928249;206,656437;0,916667;1;0,583333;0,583333;0;0;12
;C11624;103,393689;0;0;0;1820,800715;1;0;3000;0;;0;1;0;0;0;0,083333;12
;C13777;78,402006;233,34;0;233,34;0;0;10;3100;278,825852;202,802547;0;1;0,833333;0;0,833333;0;12
;C16142;44,694228;788,99;235,9;553,09;0;0;15;5700;874,51882;141,103713;0,727273;0,818182;0,75;0,083333;0,583333;0;12
;C16381;2336,510738;666,64;0;666,64;3230,62576;3;4;7000;822,387829;287,636364;0;1;0,571429;0;0,428571;0,428571;7
;C14966;256,028048;627,42;0;627,42;0;0;16;2500;288,225797;174,799517;0,083333;1;0,833333;0;0,833333;0;12
;C15621;2122,821694;255,34;199,34;56;1331,769584;7;6;5000;1016,843526;561,912557;0;1;0,333333;0,166667;0,333333;0,5;12
;C13859;951,415721;;279,01;0;552,821008;7;1;1200;346,833439;330,722261;0;1;0,083333;0,083333;0;0,416667;12
;C18739;30,287602;0;0;0;827,814406;11;0;1000;963,269399;74,387702;0,166667;0,818182;0;0;0;0,416667;12
;C16483;1193,644707;850,15;850,15;0;3215,1424;8;8;2500;3536,855347;476,200022;0,166667;1;0,416667;0,416667;0;0,416667;12
;C15354;8073,052656;2588,69;1592,99;995,7;1857,729049;9;39;11500;2435,285131;2828,269468;0;1;1;0,833333;0,833333;0,333333;12
;C14302;66,723482;550,95;0;550,95;0;0;16;4000;521,433223;151,236269;0,4;1;0,833333;0;0,75;0;12
;C13165;666,314773;0;0;0;1435,898249;1;0;1500;444,852002;486,647187;0;0,545455;0;0;0;0,083333;12
;C18032;377,723728;4587,21;4558,29;28,92;0;0;37;4500;4169,408064;185,710281;1;1;1;1;0,083333;0;12
;C11721;7533,854422;5253,06;3096,1;2156,96;0;0;78;20500;1790,394949;1727,487481;0;1;0,916667;0,833333;0,75;0;12
;C12604;24,099873;294;0;294;0;0;12;5000;303,409519;185,055438;0,666667;1;1;0;1;0;12
;C15576;5965,535557;0;0;0;419,177619;7;0;6000;1495,067426;2221,880048;0;1;0;0;0;0,583333;12
;C15683;449,026889;313,2;0;313,2;0;0;12;1000;136,096707;217,449281;0;1;1;0;1;0;12
;C16375;1313,003662;810,27;810,27;0;759,000431;2;1;1500;256,967584;7011,077671;0;0,888889;0,111111;0,111111;0;0,111111;9
;C13018;61,954938;477,42;0;477,42;0;0;36;6000;584,052195;165,016896;0,583333;1;1;0;1;0;12
;C11140;2239,937878;90;90;0;966,33053;7;1;3500;518,134344;484,797517;0;1;0,090909;0,090909;0;0,454545;11
;C11228;214,610294;496;0;496;0;0;12;2500;739,051121;187,9353;0,083333;1;1;0;0,833333;0;12
;C15195;1938,576334;333,54;310,19;23,35;2738,946605;7;4;2000;867,233681;586,992382;0;1;0,571429;0,428571;0,142857;0,857143;7
;C18078;11,332157;136,08;136,08;0;0;0;4;1200;257,582031;111,278576;0,666667;0,545455;0,333333;0,333333;0;0;12
;C13701;286,264356;27,51;27,51;0;871,199257;3;1;500;733,901545;122,83519;0,25;0,857143;0,142857;0,142857;0;0,428571;7
;C17053;988,405365;637,97;45,65;592,32;38,322217;1;25;1000;864,471651;903,567225;0;1;1;0,083333;1;0,083333;12
;C11179;1596,02939;466,18;175,6;;38,321808;1;15;1500;463,861161;1739,237096;0;1;0,727273;0,181818;0,545455;0,090909;11
;C15155;3711,955487;1241,4;626,4;615;0;0;22;11000;848,624102;855,287602;0;1;0,666667;0,25;0,666667;0;12
;C18299;512,915157;1799,45;497,75;1301,7;76,417858;3;28;1500;1023,384336;177,146564;0,142857;0,818182;0,75;0,25;0,666667;0,25;12
;C15780;40,778677;100,98;100,98;0;0;0;4;400;227,659466;196,226103;0;1;0,333333;0,333333;0;0;12
;C12927;1362,551313;0;0;0;73,99384;1;0;1500;312,512407;357,297959;0;1;0;0;0;0,090909;11
;C15143;7,50839;95;95;0;0;0;2;4000;547,880399;84,010008;0;0,181818;0,166667;0,166667;0;0;12
;C18077;14,097101;140,4;0;140,4;0;0;12;2500;168,311013;107,142757;0,181818;1;1;0;1;0;12
;C18574;993,453968;1114,26;1114,26;0;0;0;10;1500;582,043795;411,865777;0;1;0,416667;0,416667;0;0;12
;C16926;2465,684327;467,7;467,7;0;934,710802;1;13;3000;784,234756;958,838221;0;1;0,416667;0,416667;0;0,083333;12
;C17310;1470,825974;220,7;0;220,7;400,571728;7;12;3000;782,80657;393,153575;0;1;0,833333;0;0,75;0,25;12
;C14900;10,358325;98,83;98,83;0;0;0;5;7000;116,299635;145,320085;0,666667;0,454545;0,454545;0,454545;0;0;11
;C16361;595,870472;990;990;0;0;0;1;3000;764,86843;226,19801;0;0,818182;0,083333;0,083333;0;0;12
;C13393;1647,461444;323,55;323,55;0;0;0;9;5000;669,943854;607,902881;0;1;0,75;0,75;0;0;12
;C10065;7,152356;840;840;0;0;0;1;1600;0;;0;0,090909;0,083333;0,083333;0;0;12
;C19002;865,137568;149;0;149;1052,459725;2;3;1200;643,503303;248,667131;0;1;0,272727;0;0,181818;0,181818;11
;C11782;14,891634;0;0;0;116,193463;1;0;3000;0;;0;0,222222;0;0;0;0,111111;9
;C18389;0;136,71;0;136,71;0;0;2;3000;311,673478;;0;0;0,166667;0;0,166667;0;12
;C10184;336,799916;3535,8;1614,7;1921,1;0;0;44;20000;2814,231227;186,230835;1;1;1;0,416667;0,916667;0;12
;C14842;1186,287841;115,5;115,5;0;0;0;3;1200;446,088328;356,432463;0;1;0,166667;0,166667;0;0;12
;C14526;344,543487;2219,53;1432,86;786,67;0;0;43;5700;2073,117846;183,251598;0,333333;1;1;0,916667;1;0;12
;C17252;1512,574159;622,03;0;622,03;1344,577203;6;17;1800;1064,435406;677,9132;0;1;1;0;1;0,416667;12
;C18705;72,369731;588;0;588;0;0;12;2500;577,946554;183,976319;0,583333;1;1;0;1;0;12
;C13852;1253,723768;87,4;87,4;0;0;0;2;6500;303,383266;307,918918;0;1;0,083333;0,083333;0;0;12
;C13481;15,669963;70,81;0;70,81;0;0;7;1500;16,385421;84,383546;0,333333;0,714286;0,714286;0;0,571429;0;7
;C13673;2681,041081;0;0;0;1865,578447;1;0;7000;2806,574314;698,295365;0;1;0;0;0;0,083333;12
;C14992;1202,204204;435,04;435,04;0;0;0;11;1200;686,958695;847,988773;0;1;0,916667;0,916667;0;0;12
;C18270;3342,878215;1368,7;1300;68,7;1594,327632;2;2;7500;9614,697558;1309,066961;0,111111;0,818182;0,083333;0,083333;0,083333;0,083333;12
;C10760;492,916599;4371,82;2765,16;1606,66;0;0;97;20000;3603,230966;207,887409;0,583333;1;1;0,916667;1;0;12
;C15963;1101,328772;0;0;0;3061,014837;12;0;3000;649,339928;432,288614;0;0,727273;0;0;0;0,333333;12
;C14611;1248,903628;518,31;113,31;405;472,118676;5;29;1200;1141,190295;980,845115;0;1;1;0,333333;1;0,25;12
;C17077;93,977513;389,44;0;389,44;0;0;8;2500;455,962105;114,634795;0,2;0,909091;0,727273;0;0,727273;0;11
;C10978;460,432607;1009,44;858,48;150,96;0;0;25;4000;1292,401995;221,145007;0;1;0,916667;0,583333;0,75;0;12
;C10702;278,142977;1901,94;367;1534,94;0;0;34;4500;1624,241905;168,938924;0;1;1;0,166667;1;0;12
;C10798;1955,179305;503,45;503,45;0;0;0;1;10500;685,660178;495,65428;0;1;0,083333;0,083333;0;0;12
;C13262;8897,437228;3710,57;1600;2110,57;588,051695;2;75;9000;2434,069001;4008,154371;0;1;1;0,083333;0,916667;0,083333;12
;C15918;48,660932;651,08;100;551,08;0;0;17;3500;706,145992;174,363145;0,916667;1;1;0,083333;1;0;12
;C17724;2291,684027;4983,93;4065,93;918;0;0;33;6500;1149,746347;624,917306;0;1;0,916667;0,75;0,583333;0;12
;C11536;2402,800575;0;0;0;481,288304;1;0;7000;3590,813278;544,904786;0;1;0;0;0;0,083333;12
;C10115;156,216753;1354,86;585,63;769,23;0;0;34;5500;858,976682;108,319927;0;0,818182;0,916667;0,333333;0,833333;0;12
;C12154;10599,4423;4029,24;2926,43;1102,81;0;0;102;12500;2343,311066;2351,640064;0;1;1;1;1;0;12
;C18205;0;631,2;0;631,2;0;0;12;4000;861,744611;;0;0;1;0;1;0;12
;C14229;1267,054186;0;0;0;1253,614385;8;0;1500;209,297618;470,721288;0;1;0;0;0;0,166667;12
;C16444;27,498033;0;0;0;37,771996;1;0;1000;46,365579;276,074313;0,1;1;0;0;0;0,083333;12
;C16959;856,619236;0;0;0;18,117967;1;0;900;220,18909;251,365035;0;0,9;0;0;0;0,1;10
;C14301;3290,750214;974,72;974,72;0;0;0;25;10000;1064,701886;921,981349;0;1;1;1;0;0;12
;C16681;504,248851;472,09;0;472,09;0;0;11;1000;209,360972;282,381583;0;1;0,916667;0;0,916667;0;12
;C15009;73,10055;78,09;0;78,09;0;0;3;4000;93,718849;256,977391;0;1;0,25;0;0,166667;0;12
;C15314;2135,646123;114;114;0;0;0;2;8000;577,415935;768,591692;0;1;0,083333;0,083333;0;0;12
;C14977;42,755706;350,94;284,29;66,65;0;0;9;5000;1191,823088;195,006921;0,4;0,545455;0,25;0,25;0,25;0;12
;C13912;2672,203163;0;0;0;1347,646329;4;0;7500;5983,259628;1143,324572;0,090909;0,909091;0;0;0;0,333333;12
;C13596;4345,879999;0;0;0;5114,886055;5;0;5000;1035,564747;1546,857439;0;1;0;0;0;0,166667;12
;C13982;64,677565;363,71;363,71;0;0;0;12;6000;343,104512;171,000625;0,083333;1;1;1;0;0;12
;C16864;1655,668019;281,3;111,3;170;531,572063;4;7;2000;356,436938;660,461755;0;1;0,5;0,25;0,25;0,25;12
;C14342;77,684147;431,28;0;431,28;0;0;8;1000;342,768161;108,523334;0,333333;1;1;0;0,875;0;8
;C16800;31,552295;190,26;0;190,26;0;0;6;1500;113,704149;88,806825;0,5;1;1;0;0,833333;0;6
;C14284;715,64147;0;0;0;1349,479114;6;0;1500;1967,176481;234,068674;0,125;0,727273;0;0;0;0,25;12
;C12288;1504,334228;565;565;0;0;0;3;2200;2511,315474;471,295665;0;0,909091;0,25;0,25;0;0;12
;C18283;1743,826099;1630,07;0;1630,07;0;0;59;1500;1072,8864;7614,675316;0;1;1;0;1;0;12
;C15534;1368,906278;0;0;0;5809,802917;8;0;6000;322,580506;419,059837;0;1;0;0;0;0,166667;12
;C11676;1563,747179;801,46;601,46;200;1029,987801;2;17;4000;2282,161389;532,846119;0;1;0,583333;0,583333;0,083333;0,166667;12
;C18512;71,98176;459,49;0;459,49;0;0;13;1000;396,58986;178,180098;0,666667;1;1;0;1;0;12
;C19055;195,61275;0;0;0;389,515222;5;0;500;89,146808;124,57398;0;0,888889;0;0;0;0,333333;9
;C18560;53,684439;862,47;0;862,47;0;0;9;2500;1007,362536;172,278333;1;0,818182;0,75;0;0,666667;0;12
;C13623;1283,032349;0;0;0;75,783817;2;0;1500;398,772365;749,765219;0;1;0;0;0;0,166667;12
;C10406;1508,513765;2747,12;1247,12;1500;246,046033;1;4;5000;4730,374245;481,558276;0,1;0,818182;0,25;0,083333;0,166667;0,083333;12
;C12434;15532,33972;1168,75;0;1168,75;3183,037625;5;11;16500;3906,738592;3379,593046;0;1;0,916667;0;0,916667;0,25;12
;C17110;114,764518;1067,5;850,6;216,9;0;0;8;4000;577,184902;166,462926;0,3;1;0,7;0,5;0,2;0;10
;C19146;32,669762;340;0;340;0;0;8;1000;465,400577;80,708132;1;0,571429;0,571429;0;0,428571;0;7
;C13578;3774,277331;0;0;0;7911,027809;11;0;9000;897,98134;1584,979751;0;0,7;0;0;0;0,5;10
;C12044;2004,298844;1500;1500;0;0;0;1;3000;675,426241;672,964531;0;1;0,083333;0,083333;0;0;12
;C16491;135,25122;904,55;63,4;841,15;0;0;21;7500;990,722558;163,711273;0;1;0,75;0,083333;0,583333;0;12
;C11795;4226,501257;4900;4900;0;980,879554;1;7;10500;615,450902;1637,629006;0;1;0,166667;0,166667;0;0,083333;12
;C14228;6743,313868;5591,26;1770,5;3820,76;1074,347669;4;162;9500;2314,208069;1682,939354;0;1;1;1;1;0,25;12
;C10478;636,669685;2022,38;1892,38;130;0;0;19;6000;939,306791;301,000749;0;1;0,916667;0,916667;0,333333;0;12
;C12986;77,305919;171,06;0;171,06;0;0;6;1500;329,587528;148,763367;0;0,727273;0,5;0;0,5;0;12
;C16571;14,179041;119,58;0;119,58;0;0;6;5000;157,838418;96,544553;0,181818;0,545455;0,5;0;0,5;0;12
;C17200;43,561434;391,32;0;391,32;0;0;12;1000;357,097464;171,020193;0,9;1;1;0;0,916667;0;12
;C14985;3024,642476;0;0;0;2381,716886;2;0;8000;578,458133;1031,5915;0;1;0;0;0;0,083333;12
;C14060;1211,895212;0;0;0;119,377631;2;0;1200;413,575315;938,748553;0;1;0;0;0;0,083333;12
;C14260;2955,777008;0;0;0;3604,51247;12;0;11000;4398,578094;641,31761;0;1;0;0;0;0,7;10
;C18530;6008,914524;0;0;0;8304,470149;9;0;9000;1279,301117;1404,889491;0;0,777778;0;0;0;0,333333;9
;C19052;8,54964;0;0;0;56,339491;1;0;1200;149,13442;70,937243;0,5;0,4;0;0;0;0,1;10
;C17193;45,66329;77;77;0;0;0;1;300;569,468306;139,375154;0,166667;0,454545;0,083333;0,083333;0;0;12
;C15077;14,891908;59,8;59,8;0;0;0;2;500;98,211239;119,964053;0;0,818182;0,166667;0,166667;0;0;12
;C14487;1992,650296;20;0;20;0;0;4;7500;2069,263442;539,15281;0;1;0,333333;0;0,333333;0;12
;C18366;1193,342587;311,45;149,15;162,3;1199,531976;8;13;2500;632,546287;413,19731;0;1;0,833333;0,25;0,666667;0,5;12
