CUST_ID,BALANCE,PURCHASES,ONEOFF_PURCHASES,INSTALLMENTS_PURCHASES,CASH_ADVANCE,CASH_ADVANCE_TRX,PURCHASES_TRX,CREDIT_LIMIT,PAYMENTS,MINIMUM_PAYMENTS,PRC_FULL_PAYMENT,BALANCE.1,PURCHASES.1,ONEOFF_PURCHASES.1,PURCHASES_INSTALLMENTS,CASH_ADVANCE.1,TENURE
C13653,5555.173827,6613.09,3594.45,3018.64,0.0,0.0,119,9500.0,5503.365097,1340.151555,0.0,1.0,1.0,1.0,1.0,0.0,12.0
C10755,1433.857464,1613.74,800.87,812.87,0.0,0.0,37,1500.0,1361.684623,1854.077627,0.0,1.0,1.0,0.416667,0.833333,0.0,12.0
C16033,2092.156291,1372.81,1372.81,0.0,0.0,0.0,16,2250.0,1073.317848,1140.180264,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C13994,989.448428,429.97,420.32,9.65,1029.77967,4.0,13,1500.0,195.369397,179.644332,0.0,1.0,0.875,0.5,0.5,0.25,8.0
C15476,1734.688041,0.0,0.0,0.0,158.851964,2.0,0,1800.0,363.842433,612.656741,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C14917,110.409387,992.88,992.88,0.0,0.0,0.0,12,4500.0,791.103098,148.537836,0.0,0.727273,0.416667,0.416667,0.0,0.0,12.0
C19129,10.665069,85.89,0.0,85.89,0.0,0.0,7,1000.0,72.475127,76.41925,0.666667,1.0,1.0,0.0,0.857143,0.0,7.0
C14933,472.663708,310.44,0.0,310.44,0.0,0.0,5,4000.0,2493.243567,222.654608,0.142857,0.545455,0.416667,0.0,0.416667,0.0,12.0
C10639,3419.661676,11.06,11.06,0.0,1261.347779,1.0,1,4000.0,745.984976,1243.56477,0.0,1.0,0.083333,0.083333,0.0,0.083333,12.0
C15319,365.48242,1618.31,1000.0,618.31,0.0,0.0,9,1000.0,1366.668756,380.796942,0.333333,1.0,1.0,0.142857,0.857143,0.0,7.0
C10134,11167.23403,150.64,150.64,0.0,8362.154254,14.0,1,17000.0,2606.059389,2894.077159,0.0,1.0,0.083333,0.083333,0.0,0.5,12.0
C12814,1198.763306,0.0,0.0,0.0,57.645727,2.0,0,1200.0,128.39674,7464.326611,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C18424,1990.482788,55.0,55.0,0.0,5807.425413,6.0,1,3500.0,3170.513718,759.519555,0.0,0.818182,0.090909,0.090909,0.0,0.272727,11.0
C15402,7907.725211,1685.19,1552.31,132.88,8253.390661,14.0,27,18500.0,19841.25737,2025.836483,0.090909,1.0,0.833333,0.75,0.166667,0.416667,12.0
C12213,805.520824,4019.28,4019.28,0.0,0.0,0.0,19,4500.0,3728.70891,276.007263,0.272727,1.0,0.833333,0.833333,0.0,0.0,12.0
C18588,3857.56223,0.0,0.0,0.0,2127.213754,26.0,0,5000.0,617.508991,538.396872,0.0,1.0,0.0,0.0,0.0,1.142857,7.0
C10163,1734.510004,0.0,0.0,0.0,66.275851,2.0,0,1800.0,363.474455,2827.997525,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C10104,0.0,0.0,0.0,0.0,89.849004,1.0,0,3000.0,138.021428,,0.0,0.0,0.0,0.0,0.0,0.142857,7.0
C12282,689.697644,22.68,0.0,22.68,0.0,0.0,1,11500.0,906.092735,224.709183,0.0,1.0,0.083333,0.0,0.083333,0.0,12.0
C11040,250.123525,2655.99,2655.99,0.0,0.0,0.0,21,3600.0,3155.89347,168.814522,0.727273,0.909091,0.916667,0.916667,0.0,0.0,12.0
C16387,635.358243,250.0,250.0,0.0,0.0,0.0,1,8000.0,4995.053024,284.70693,0.0,0.4,0.1,0.1,0.0,0.0,10.0
C18719,289.096953,3106.1,2368.6,737.5,0.0,0.0,59,1300.0,2656.101893,184.244772,0.833333,1.0,1.0,1.0,0.666667,0.0,12.0
C12543,3929.705042,935.71,0.0,935.71,5093.44832,3.0,34,6000.0,6409.769007,1447.893709,0.0,1.0,0.833333,0.0,0.75,0.166667,12.0
C13185,1705.435895,0.0,0.0,0.0,3719.359585,4.0,0,4000.0,282.620956,418.372715,0.0,0.666667,0.0,0.0,0.0,0.5,6.0
C18840,45.069167,218.28,0.0,218.28,0.0,0.0,12,1000.0,203.222849,168.935609,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C14253,1718.034412,422.68,422.68,0.0,3406.374587,25.0,4,3500.0,3752.094461,797.08178,0.083333,1.0,0.333333,0.333333,0.0,0.833333,12.0
C17654,1012.841277,0.0,0.0,0.0,790.832609,11.0,0,1500.0,2531.648689,447.811073,0.0,0.818182,0.0,0.0,0.0,0.333333,12.0
C10034,125.660453,636.79,636.79,0.0,0.0,0.0,11,1200.0,423.449696,196.301885,0.3,1.0,0.916667,0.916667,0.0,0.0,12.0
C10445,8647.057641,0.0,0.0,0.0,5105.254316,14.0,0,10000.0,2052.533488,1886.223361,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C11587,1764.520491,100.0,,0.0,440.715034,1.0,1,3000.0,3815.758864,466.396201,0.125,0.909091,0.083333,0.083333,0.0,0.083333,12.0
C13078,2655.715643,0.0,0.0,0.0,2179.449214,7.0,0,3000.0,893.586488,637.350978,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C16781,8465.296023,1066.91,817.43,249.48,1870.467411,1.0,23,17150.0,1742.775616,2037.922023,0.0,1.0,1.0,0.166667,0.916667,0.083333,12.0
C17156,649.566721,245.77,245.77,0.0,1511.89442,6.0,1,3000.0,432.966217,259.680955,0.0,1.0,0.083333,0.083333,0.0,0.416667,12.0
C16821,3043.796467,1410.95,1270.97,139.98,1345.522967,4.0,13,11500.0,834.226677,659.920499,0.0,1.0,0.666667,0.416667,0.416667,0.25,12.0
C14351,1117.00354,240.0,240.0,0.0,0.0,0.0,9,1200.0,366.532467,1020.099462,0.0,1.0,0.166667,0.166667,0.0,0.0,12.0
C16915,1778.035758,449.0,449.0,0.0,0.0,0.0,7,3500.0,429.538574,690.355456,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C18730,16.065938,154.45,0.0,154.45,0.0,0.0,5,4000.0,301.05373,122.199314,0.166667,0.545455,0.416667,0.0,0.416667,0.0,12.0
C17190,72.025683,891.28,0.0,891.28,0.0,0.0,6,10000.0,7220.399443,139.16394,0.833333,0.545455,0.5,0.0,0.5,0.0,12.0
C16228,418.937604,1166.24,679.73,486.51,0.0,0.0,39,7000.0,846.60721,194.955516,0.0,1.0,0.75,0.75,0.583333,0.0,12.0
C13296,333.810017,4678.63,3389.73,1288.9,0.0,0.0,60,2500.0,3789.993246,162.295285,1.0,1.0,1.0,1.0,1.0,0.0,12.0
C17994,858.880154,65.0,65.0,0.0,1054.41113,6.0,1,3000.0,1288.141804,207.770998,0.0,1.0,0.083333,0.083333,0.0,0.416667,12.0
C13842,830.073634,0.0,0.0,0.0,1803.238152,7.0,0,14000.0,2173.470034,233.202069,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C11710,3414.977831,2219.55,1695.03,524.52,950.424076,10.0,33,5000.0,732.08134,893.816089,0.0,1.0,0.916667,0.75,0.75,0.583333,12.0
C15242,1785.90226,0.0,0.0,0.0,129.421992,4.0,0,1800.0,287.777315,9294.994141,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C19085,1191.014802,590.8,590.8,0.0,1040.908414,3.0,3,3000.0,476.484106,165.145689,0.0,1.0,0.142857,0.142857,0.0,0.142857,7.0
C12578,1132.282217,0.0,0.0,0.0,68.520455,1.0,0,1200.0,281.613657,240.366583,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C14868,4035.138453,0.0,0.0,0.0,2399.437045,3.0,0,7000.0,1474.388466,927.057881,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C11422,73.532797,1185.3,661.3,524.0,215.945221,1.0,6,2500.0,1558.325533,58.665765,0.181818,0.363636,0.333333,0.166667,0.25,0.083333,12.0
C10474,123.394089,1450.68,0.0,1450.68,0.0,0.0,20,6000.0,1583.421932,137.826186,0.454545,0.909091,1.0,0.0,1.0,0.0,12.0
C18987,1042.816735,3950.0,3950.0,0.0,0.0,0.0,3,3150.0,6274.982741,303.462882,0.0,0.625,0.25,0.25,0.0,0.0,8.0
C11151,1386.020611,0.0,0.0,0.0,2168.900998,5.0,0,6000.0,1736.121099,450.598141,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C14334,240.110414,3510.42,1732.87,1777.55,0.0,0.0,37,6500.0,3868.013636,188.187607,0.545455,1.0,0.916667,0.416667,0.75,0.0,12.0
C16133,954.060867,279.76,0.0,578.55,325.076569,4.0,14,1000.0,956.028747,1033.373322,0.0,1.0,0.583333,0.0,0.666667,0.333333,12.0
C12411,3860.238072,11.41,11.41,0.0,0.0,0.0,2,10000.0,7280.584479,1013.780486,0.083333,1.0,0.166667,0.166667,0.0,0.0,12.0
C16609,6650.001408,275.38,235.71,39.67,494.997609,9.0,7,15500.0,1386.144517,1538.648155,0.0,1.0,0.25,0.166667,0.166667,0.333333,12.0
C10059,2386.330629,5217.62,4789.09,428.53,0.0,0.0,42,7500.0,5678.729613,1311.514878,0.083333,1.0,0.916667,0.916667,0.5,0.0,12.0
C10734,2596.59993,0.0,0.0,0.0,1700.074178,9.0,0,3000.0,1794.421173,936.618592,0.0,1.0,0.0,0.0,0.0,0.5,12.0
C14183,313.360445,1031.91,1031.91,0.0,0.0,0.0,10,3000.0,2534.336507,121.667988,0.111111,0.818182,0.5,0.5,0.0,0.0,12.0
C18550,0.0,39.54,0.0,39.54,0.0,0.0,2,3000.0,181.014541,,0.0,0.0,0.166667,0.0,0.166667,0.0,12.0
C17657,852.530387,45.65,45.65,0.0,0.0,0.0,1,1200.0,387.594772,231.564246,0.0,1.0,0.083333,0.083333,0.0,0.0,12.0
C17538,1884.083078,31.66,0.0,31.66,493.377807,14.0,2,2000.0,901.067057,547.826691,0.0,1.0,0.166667,0.0,0.166667,0.583333,12.0
C14833,5.336222,57.0,0.0,57.0,0.0,0.0,3,5000.0,164.041195,124.16248,1.0,0.272727,0.25,0.0,0.166667,0.0,12.0
C18269,1601.393425,190.0,190.0,0.0,18.638559,1.0,6,1500.0,182.637387,12496.86093,0.0,1.0,0.25,0.25,0.0,0.083333,12.0
C10817,2302.479845,0.0,0.0,0.0,861.574218,9.0,0,2600.0,0.0,,0.0,1.0,0.0,0.0,0.0,0.75,12.0
C10595,2627.184835,0.0,0.0,0.0,3216.192328,7.0,0,3150.0,394.285767,10636.14839,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C15315,943.584041,103.0,103.0,0.0,0.0,0.0,1,1000.0,215.325023,410.484825,0.0,0.875,0.125,0.125,0.0,0.0,8.0
C16522,971.723256,1853.7,966.14,887.56,319.449176,3.0,26,3500.0,513.439153,252.114517,0.0,1.0,1.0,0.416667,1.0,0.25,12.0
C11095,1005.332554,0.0,0.0,0.0,19.503826,1.0,0,1200.0,347.446739,425.777184,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C13050,1013.23312,0.0,0.0,0.0,603.491005,3.0,0,1200.0,535.726687,206.591708,0.0,0.909091,0.0,0.0,0.0,0.272727,11.0
C16616,846.091011,2599.2,1212.28,1386.92,0.0,0.0,19,3000.0,1900.699307,195.516066,0.0,1.0,0.916667,0.333333,0.916667,0.0,12.0
C15584,28.593511,258.32,0.0,258.32,0.0,0.0,10,4000.0,307.750161,161.030353,0.166667,0.909091,0.666667,0.0,0.583333,0.0,12.0
C11648,4060.966003,823.1,407.0,416.1,0.0,0.0,13,11500.0,3347.328701,1220.529171,0.0,1.0,0.5,0.166667,0.333333,0.0,12.0
C14151,2033.538173,929.25,297.51,631.74,1567.042271,1.0,20,3500.0,1291.31841,1843.752247,0.0,1.0,1.0,0.25,1.0,0.083333,12.0
C17589,61.253237,377.86,78.0,299.86,0.0,0.0,24,2700.0,347.206621,177.060952,0.083333,1.0,1.0,0.166667,1.0,0.0,12.0
C11292,1222.083116,1492.21,722.91,769.3,0.0,0.0,27,7000.0,1409.156293,287.150626,0.0,1.0,1.0,0.5,0.916667,0.0,12.0
C13121,5606.778018,283.88,124.88,159.0,3637.857309,10.0,6,14500.0,12124.63957,1923.472385,0.083333,1.0,0.416667,0.166667,0.166667,0.333333,12.0
C18346,12.65849,166.32,0.0,166.32,0.0,0.0,4,2500.0,420.051037,220.621064,1.0,0.363636,0.333333,0.0,0.25,0.0,12.0
C12562,5354.109275,0.0,0.0,0.0,2660.070252,7.0,0,7000.0,1408.437818,1228.996607,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C13875,1110.575152,3384.68,2344.28,1040.4,0.0,0.0,47,6000.0,0.0,,0.0,1.0,1.0,0.833333,1.0,0.0,12.0
C12739,2123.483416,2453.18,2051.52,401.66,0.0,0.0,33,7500.0,517.974559,519.270488,0.0,1.0,0.583333,0.5,0.5,0.0,12.0
C11668,1728.275923,628.56,0.0,628.56,0.0,0.0,24,6000.0,1217.960916,440.321862,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C18300,33.100875,277.47,0.0,277.47,0.0,0.0,9,1500.0,194.180564,124.55425,0.142857,0.888889,0.666667,0.0,0.555556,0.0,9.0
C18520,26.625558,199.2,0.0,199.2,0.0,0.0,12,2700.0,177.875592,137.21437,0.181818,1.0,1.0,0.0,1.0,0.0,12.0
C15537,205.409896,0.0,0.0,0.0,1903.840296,3.0,0,1500.0,779.245735,60.582149,0.125,0.909091,0.0,0.0,0.0,0.25,12.0
C10471,9601.071318,238.34,0.0,238.34,4809.11955,8.0,5,15000.0,1194.510762,1206.257247,0.0,1.0,0.833333,0.0,0.833333,1.0,6.0
C17203,186.25802,0.0,0.0,0.0,463.742544,5.0,0,4000.0,763.120271,191.867335,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C10713,145.973232,1131.08,0.0,1131.08,0.0,0.0,25,18000.0,1317.549381,481.452747,0.25,0.818182,0.583333,0.0,0.5,0.0,12.0
C15456,135.856693,843.95,198.0,645.95,0.0,0.0,25,1200.0,862.494363,113.077567,1.0,0.75,0.75,0.25,0.625,0.0,8.0
C14202,6832.111113,6508.08,0.0,6508.08,0.0,0.0,72,6000.0,8210.115891,13621.70839,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C14239,4375.13933,32.1,0.0,32.1,1830.046883,1.0,1,6000.0,2303.317555,1141.011091,0.0,1.0,0.083333,0.0,0.083333,0.083333,12.0
C16581,1967.640068,264.8,230.0,34.8,4954.13788,26.0,2,5000.0,516.105446,505.521704,0.0,0.909091,0.166667,0.083333,0.083333,0.583333,12.0
C18207,2687.82033,167.6,102.6,65.0,2916.277862,6.0,5,3000.0,376.896208,1395.338044,0.0,1.0,0.333333,0.111111,0.222222,0.111111,9.0
C10581,5404.202992,469.0,286.0,183.0,8005.22508,52.0,4,7000.0,2676.467444,1468.475204,0.0,1.0,0.666667,0.166667,0.333333,0.833333,6.0
C18454,64.472043,200.02,0.0,200.02,0.0,0.0,3,1200.0,442.334336,170.875613,0.222222,0.727273,0.25,0.0,0.25,0.0,12.0
C11999,4626.278301,0.0,0.0,0.0,9579.677222,9.0,0,5000.0,613.553141,633.691762,0.0,1.0,0.0,0.0,0.0,0.5,6.0
C11830,1269.019947,445.46,0.0,445.46,0.0,0.0,13,2600.0,2875.999728,489.750966,0.0,0.818182,1.0,0.0,1.0,0.0,12.0
C16098,1679.952713,585.39,585.39,0.0,0.0,0.0,11,1700.0,523.910288,1315.479892,0.0,1.0,0.75,0.75,0.0,0.0,12.0
C13917,19.572514,310.25,310.25,0.0,0.0,0.0,13,5500.0,322.934105,80.005624,0.7,0.909091,0.833333,0.833333,0.0,0.0,12.0
C16480,1998.319924,5400.64,4694.12,706.52,0.0,0.0,61,6850.0,3359.914173,527.235281,0.090909,1.0,1.0,0.916667,0.833333,0.0,12.0
C12488,35.360897,587.34,0.0,587.34,0.0,0.0,14,11500.0,549.036894,139.958805,0.888889,1.0,1.0,0.0,1.0,0.0,12.0
C11958,1333.896193,233.31,0.0,233.31,1432.955059,3.0,7,1500.0,310.700827,298.330185,0.0,1.0,1.0,0.0,0.857143,0.285714,7.0
C17513,69.4432,368.16,0.0,368.16,0.0,0.0,32,2500.0,153.124113,143.416453,0.083333,1.0,1.0,0.0,1.0,0.0,12.0
C15193,143.553904,1778.76,726.88,1051.88,0.0,0.0,53,7000.0,1303.254323,161.824942,0.583333,1.0,1.0,0.416667,1.0,0.0,12.0
C13856,5825.470945,633.11,0.0,633.11,1249.383941,10.0,32,6700.0,1697.035816,1817.190813,0.0,1.0,0.25,0.0,0.166667,0.666667,12.0
C15969,434.932876,933.8,0.0,933.8,0.0,0.0,39,2700.0,253.085801,168.730445,0.083333,1.0,1.0,0.0,1.0,0.0,12.0
C14418,84.377933,270.0,0.0,270.0,0.0,0.0,12,1200.0,308.698498,175.78115,0.0,1.0,1.0,0.0,0.916667,0.0,12.0
C13496,132.353911,358.34,0.0,358.34,0.0,0.0,16,1500.0,85.938437,149.203101,0.0,1.0,0.916667,0.0,0.833333,0.0,12.0
C15093,3.750633,159.6,0.0,159.6,879.373487,2.0,2,4500.0,966.963956,14.83825,0.0,0.181818,0.166667,0.0,0.083333,0.083333,12.0
C13998,3543.905366,1362.92,0.0,1362.92,0.0,0.0,15,7500.0,1026.706561,1039.058094,0.0,1.0,1.0,0.0,1.0,0.0,12.0
C13443,473.679359,2580.63,1608.74,971.89,0.0,0.0,64,8500.0,2358.035548,263.453051,0.0,1.0,1.0,1.0,0.833333,0.0,12.0
C15185,1324.038811,1862.96,1862.96,0.0,0.0,0.0,11,4400.0,954.962296,323.536714,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C12982,2964.124423,118.05,0.0,118.05,157.301178,4.0,2,3000.0,359.886515,17563.48542,0.0,1.0,0.083333,0.0,0.083333,0.25,12.0
C13910,5218.923199,100.01,0.0,100.01,491.329785,3.0,1,6000.0,1299.677915,1252.860717,0.0,1.0,0.083333,0.0,0.083333,0.166667,12.0
C12222,3188.47034,0.0,0.0,0.0,1673.75234,1.0,0,4500.0,715.12033,1220.49839,0.0,1.0,0.0,0.0,0.0,0.083333,12.0
C15459,2116.845833,898.34,0.0,898.34,256.376109,2.0,11,2500.0,1786.497369,508.470423,0.0,1.0,0.916667,0.0,0.916667,0.166667,12.0
C12235,44.204396,504.0,0.0,504.0,0.0,0.0,20,2500.0,818.64282,81.765863,0.0,0.636364,1.0,0.0,0.916667,0.0,12.0
C14480,0.0,232.2,0.0,232.2,0.0,0.0,12,1500.0,415.603589,,0.0,0.0,1.0,0.0,1.0,0.0,12.0
C10270,1668.591831,0.0,0.0,0.0,1716.941235,5.0,0,1800.0,2166.981163,568.063083,0.083333,1.0,0.0,0.0,0.0,0.166667,12.0
C18559,192.766707,55.0,55.0,0.0,455.904257,4.0,1,2000.0,236.007337,119.086777,0.0,0.727273,0.083333,0.083333,0.0,0.25,12.0
C10562,68.039722,734.11,734.11,0.0,0.0,0.0,6,5000.0,1537.307484,102.554198,0.5,0.454545,0.333333,0.333333,0.0,0.0,12.0
C14341,5543.972323,0.0,0.0,0.0,2231.203315,9.0,0,6000.0,1265.31093,1978.26824,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C18426,974.749857,0.0,0.0,0.0,998.896759,5.0,0,1200.0,1274.705644,279.05917,0.0,1.0,0.0,0.0,0.0,0.416667,12.0
C15790,1372.443049,0.0,0.0,0.0,3895.022384,7.0,0,2500.0,2697.2213,679.634933,0.0,1.0,0.0,0.0,0.0,0.333333,12.0
C16447,2080.312991,25.0,0.0,25.0,2422.889589,6.0,1,2500.0,540.687217,570.576789,0.0,0.888889,0.111111,0.0,0.111111,0.333333,9.0
C14067,3177.232656,5877.73,5430.68,447.05,0.0,0.0,100,6000.0,6686.89278,1475.596139,0.0,1.0,1.0,1.0,1.0,0.0,12.0
C11280,2593.115716,0.0,0.0,0.0,3553.203852,19.0,0,6000.0,2420.926404,763.877119,0.0,1.0,0.0,0.0,0.0,0.666667,12.0
C12043,2675.418129,55.0,55.0,0.0,315.402389,3.0,1,3000.0,579.527874,1323.695647,0.0,1.0,0.083333,0.083333,0.0,0.25,12.0
C14704,12.540151,201.0,104.5,96.5,0.0,0.0,4,2500.0,479.948299,142.198683,1.0,0.363636,0.25,0.083333,0.166667,0.0,12.0
C14047,419.486983,450.0,450.0,0.0,1365.172054,3.0,1,9500.0,4275.760118,152.381267,0.0,1.0,0.083333,0.083333,0.0,0.166667,12.0
C13152,5873.201628,146.68,42.66,104.02,2206.510074,7.0,5,8000.0,1951.218091,1669.058818,0.0,1.0,0.25,0.083333,0.166667,0.333333,12.0
C18989,8.34698,390.0,0.0,390.0,0.0,0.0,12,1500.0,410.528786,30.784961,0.0,0.181818,1.0,0.0,0.916667,0.0,12.0
C15439,1102.63215,1409.31,1080.18,329.13,0.0,0.0,13,8500.0,874.024544,274.582036,0.0,1.0,0.666667,0.25,0.583333,0.0,12.0
C18281,118.918332,1151.64,365.0,786.64,0.0,0.0,8,2000.0,891.287913,70.63746,1.0,0.833333,0.833333,0.166667,0.5,0.0,6.0
C16953,1082.653038,343.22,343.22,0.0,0.0,0.0,4,1200.0,510.918269,282.782763,0.0,1.0,0.25,0.25,0.0,0.0,12.0
C17774,1175.065336,2707.46,2468.96,238.5,323.014918,2.0,29,1700.0,2288.300302,708.708009,0.083333,1.0,0.75,0.666667,0.333333,0.166667,12.0
C15407,4060.710208,22500.0,0.0,22500.0,0.0,0.0,12,23000.0,8760.860264,1645.535202,0.0,0.727273,0.5,0.0,0.416667,0.0,12.0
C13454,1737.037252,2432.9,1800.0,632.9,0.0,0.0,19,5000.0,1500.221266,468.467422,0.0,1.0,1.0,0.083333,0.916667,0.0,12.0
C17862,2041.527181,94.16,0.0,94.16,972.530598,12.0,1,2500.0,1073.025534,577.733132,0.0,1.0,0.083333,0.0,0.083333,0.416667,12.0
C10582,5484.800476,0.0,0.0,0.0,1239.217984,8.0,0,6000.0,2060.020446,1306.960035,0.0,1.0,0.0,0.0,0.0,0.666667,12.0
C14240,194.818874,1902.47,1902.47,0.0,0.0,0.0,11,7000.0,1896.961677,147.541524,0.75,1.0,0.916667,0.916667,0.0,0.0,12.0
C12779,259.623619,377.79,290.29,87.5,0.0,0.0,10,1500.0,1575.021839,212.402519,0.0,1.0,0.666667,0.25,0.583333,0.0,12.0
C19050,28.277795,394.8,44.8,350.0,0.0,0.0,11,1000.0,351.266319,144.369426,1.0,1.0,1.0,0.1,0.9,0.0,10.0
C10543,1874.601636,305.78,0.0,305.78,0.0,0.0,14,1500.0,518.757481,19977.00572,0.0,1.0,0.583333,0.0,0.583333,0.0,12.0
C10118,6458.56209,0.0,0.0,0.0,3360.228794,11.0,0,7000.0,1277.76778,2760.115734,0.0,1.0,0.0,0.0,0.0,0.25,12.0
C12684,7801.511533,231.4,231.4,0.0,4109.465221,20.0,3,13500.0,1593.617739,1522.496755,0.0,1.0,0.1,0.1,0.0,1.1,10.0
C10901,1444.365154,780.14,69.9,710.24,3573.493609,6.0,5,9000.0,6123.111421,430.209133,0.285714,0.727273,0.416667,0.083333,0.25,0.25,12.0
C10730,3386.99251,171.92,171.92,0.0,0.0,0.0,5,4500.0,907.867126,912.269822,0.0,1.0,0.416667,0.416667,0.0,0.0,12.0
C17028,15.491884,84.0,0.0,84.0,0.0,0.0,4,5000.0,178.18272,55.922251,0.272727,0.272727,0.166667,0.0,0.166667,0.0,12.0
C18500,1228.217369,836.4,,836.4,382.163862,1.0,24,1400.0,1163.702341,758.120882,0.0,1.0,1.0,0.0,1.0,0.083333,12.0
C11762,1232.292951,0.0,0.0,0.0,5184.090716,28.0,0,4500.0,6050.865303,348.943877,0.083333,1.0,0.0,0.0,0.0,0.666667,12.0
C15190,975.416023,9586.1,7916.74,1669.36,0.0,0.0,248,12000.0,8906.373361,214.210554,0.916667,1.0,1.0,1.0,1.0,0.0,12.0
C16660,179.362453,839.09,0.0,839.09,331.493048,1.0,11,3000.0,555.713401,91.081745,,0.545455,0.833333,0.0,0.75,0.083333,12.0
C16569,603.686346,397.5,88.0,309.5,63.384239,2.0,12,1500.0,279.038144,269.861111,0.0,1.0,0.5,0.083333,0.416667,0.166667,12.0
C11122,4046.574741,1757.44,242.89,1514.55,19.677306,1.0,68,4500.0,1721.705144,1111.315878,0.0,1.0,1.0,0.25,1.0,0.083333,12.0
C13984,2271.7875,0.0,0.0,0.0,2866.563908,5.0,0,8000.0,327.593428,365.820843,0.0,1.0,0.0,0.0,0.0,0.25,8.0
C13353,6246.069586,0.0,0.0,0.0,5518.29804,4.0,0,10000.0,1462.274274,2206.014199,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C15322,3720.59375,345.0,0.0,345.0,2529.303126,7.0,12,4500.0,977.281878,1592.232637,0.0,1.0,1.0,0.0,1.0,0.25,12.0
C19151,356.108694,465.0,465.0,0.0,0.0,0.0,1,1000.0,118.775188,109.227176,0.0,1.0,0.142857,0.142857,0.0,0.0,7.0
C15920,1207.465786,125.0,25.0,100.0,0.0,0.0,4,1800.0,1872.705924,458.501302,0.090909,1.0,0.333333,0.083333,0.166667,0.0,12.0
C13036,1588.447753,825.96,825.96,0.0,913.94708,4.0,4,4000.0,258.557194,308.812474,0.0,1.0,0.333333,0.333333,0.0,0.166667,6.0
C17027,1458.115876,1050.6,1050.6,0.0,358.881155,4.0,21,1500.0,1232.660721,1276.693069,0.0,1.0,0.583333,0.583333,0.0,0.083333,12.0
C18370,2495.25505,89.9,89.9,0.0,5290.393032,13.0,1,6000.0,582.339752,640.013396,0.0,0.909091,0.090909,0.090909,0.0,0.363636,11.0
C12449,152.227891,946.0,536.0,410.0,0.0,0.0,18,6500.0,804.255916,169.229664,0.2,1.0,0.75,0.25,0.416667,0.0,12.0
C15605,2514.170127,87.28,87.28,0.0,1863.759832,6.0,2,5000.0,4646.340788,767.829781,0.0,0.818182,0.083333,0.083333,0.0,0.333333,12.0
C13432,2187.00313,0.0,0.0,0.0,892.792807,2.0,0,3000.0,460.103356,455.40632,0.0,0.9,0.0,0.0,0.0,0.1,10.0
C11195,645.299519,1310.84,690.0,620.84,76.361029,1.0,12,2500.0,1402.76066,158.916575,0.0,1.0,0.8,0.2,0.6,0.1,10.0
C19105,88.439209,690.4,236.5,453.9,0.0,0.0,9,2000.0,585.954634,115.263984,0.0,0.75,0.625,0.25,0.5,0.0,8.0
C16657,11304.51755,105.83,105.83,0.0,3451.163531,12.0,4,11500.0,1987.223626,5037.23698,0.0,1.0,0.333333,0.333333,0.0,0.583333,12.0
C17633,2.02217,0.0,0.0,0.0,438.924394,1.0,0,1200.0,1767.395484,87.32882,0.0,0.181818,0.0,0.0,0.0,0.090909,11.0
C11705,10.703306,0.0,0.0,0.0,575.193978,1.0,0,1000.0,0.0,,0.0,0.090909,0.0,0.0,0.0,0.083333,12.0
C14135,0.0,0.0,0.0,0.0,181.64979,1.0,0,2500.0,1140.957855,,0.0,0.0,0.0,0.0,0.0,0.083333,12.0
C16968,1139.648949,0.0,0.0,0.0,73.875442,2.0,0,1200.0,298.183864,443.597884,0.0,1.0,0.0,0.0,0.0,0.166667,12.0
C15828,225.404563,2424.34,1963.74,460.6,0.0,0.0,9,7500.0,3023.04845,169.574114,0.6,0.727273,0.666667,0.416667,0.166667,0.0,12.0
C18345,59.831187,532.68,0.0,532.68,39.325487,1.0,8,6000.0,642.925821,115.36213,0.272727,0.727273,0.666667,0.0,0.666667,0.083333,12.0
C14083,472.529777,358.2,0.0,358.2,1818.821088,2.0,6,2500.0,485.184548,308.730195,0.5,0.545455,0.5,0.0,0.416667,0.083333,12.0
C18904,79.861604,427.36,0.0,427.36,0.0,0.0,10,1000.0,410.368448,164.642311,0.166667,1.0,0.833333,0.0,0.833333,0.0,12.0
